setting,run,query_time,time_sim,fnA,fnA_prec,fnA_rec,fnB_prec,fnB_rec,fnC_prec,fnC_rec,fnA_tp,fnA_fp,fnA_tn,fnA_fn,fnB_tp,fnB_fp,fnB_tn,fnB_fn,fnC_tp,fnC_fp,fnC_tn,fnC_fn,resp,resp_prec,resp_rec,resp_tp,resp_fp,resp_tn,resp_fn,mal,mal_prec,mal_rec,mal_tp,mal_fp,mal_tn,mal_fn,memb,memb_prec,memb_rec,memb_tp,memb_fp,memb_tn,memb_fn
14,10,0:00:08.745569,8,1,,,,,,,0,1,7,0,0,1,7,0,0,1,7,0,1,,,0,1,32,0,1,,,0,1,5,0,0,,,0,0,815,0
14,10,0:00:08.457904,9,0,,,,,,,0,0,3,1,0,1,2,1,0,0,3,1,0,,,0,0,17,12,0,,,0,0,3,0,0,,,0,0,681,0
14,10,0:00:08.757760,10,1,,,,,,,1,0,5,1,1,1,4,1,1,0,5,1,1,,,0,1,26,0,1,,,0,1,5,0,0,,,0,0,885,0
14,10,0:00:09.021222,11,0,,,,,,,0,0,6,0,0,0,6,0,0,0,6,0,0,,,0,0,30,0,0,,,0,0,4,0,0,,,0,0,822,0
14,10,0:00:08.856641,12,0,,,,,,,0,0,4,1,1,1,3,0,0,0,4,1,0,,,0,0,12,12,0,,,0,0,2,0,0,,,0,0,638,0
14,10,0:00:08.751344,13,0,,,,,,,0,0,8,0,0,0,8,0,0,0,8,0,0,,,0,0,30,0,0,,,0,0,3,0,0,,,0,0,1195,0
14,10,0:00:08.991597,14,1,0.125,0.07692307692307693,0.12,0.23076923076923078,0.125,0.07692307692307693,0,1,4,2,0,1,4,2,0,1,4,2,1,0.0,0.0,0,1,12,12,0,0.0,0.0,0,0,2,0,0,,0.0,0,0,624,0
15,1,0:00:08.608233,0,0,,,,,,,0,0,5,1,0,0,5,1,0,0,5,1,0,,,0,0,9,0,0,,,0,0,4,5,0,,,0,0,80,1
15,1,0:00:08.825261,1,0,,,,,,,0,0,5,1,0,0,5,1,0,0,5,1,0,,,0,0,13,1,0,,,0,0,4,6,0,,,0,0,180,0
15,1,0:00:09.022351,2,0,,,,,,,0,0,6,0,0,1,5,0,0,0,6,0,0,,,0,0,18,0,0,,,0,0,10,2,0,,,0,0,296,0
15,1,0:00:08.486048,3,0,,,,,,,0,0,7,0,0,2,5,0,0,0,7,0,0,,,0,0,22,0,0,,,0,0,13,0,0,,,0,0,429,0
15,1,0:00:08.239371,4,0,,,,,,,0,0,8,1,0,2,6,1,0,0,8,1,0,,,0,0,27,0,0,,,0,0,17,0,0,,,0,0,699,0
15,1,0:00:08.383482,5,1,,,,,,,1,0,10,1,1,4,6,1,1,0,10,1,1,,,1,0,34,0,1,,,1,0,21,0,0,,,0,0,1339,0
15,1,0:00:08.346499,6,2,,,,,,,2,0,8,0,2,0,8,0,2,0,8,0,2,,,1,1,24,0,1,,,0,1,11,0,0,,,0,0,1070,0
15,1,0:00:08.664471,7,1,,,,,,,0,1,9,0,0,3,7,0,0,1,9,0,1,,,0,1,33,0,1,,,0,1,9,0,0,,,0,0,1413,0
15,1,0:00:08.282799,8,0,,,,,,,0,0,6,0,0,1,5,0,0,0,6,0,0,,,0,0,28,0,0,,,0,0,7,0,0,,,0,0,919,0
15,1,0:00:08.792429,9,1,,,,,,,1,0,4,2,1,0,4,2,1,0,4,2,1,,,0,1,21,9,1,,,0,1,6,0,0,,,0,0,1236,0
15,1,0:00:08.423434,10,0,,,,,,,0,0,5,0,0,0,5,0,0,0,5,0,0,,,0,0,24,0,0,,,0,0,5,0,0,,,0,0,1089,0
15,1,0:00:11.491223,11,0,,,,,,,0,0,4,0,0,1,3,0,0,0,4,0,0,,,0,0,21,0,0,,,0,0,3,0,2,,,0,2,685,0
15,1,0:00:12.163836,12,0,,,,,,,0,0,4,1,1,2,2,0,0,0,4,1,0,,,0,0,10,7,0,,,0,0,2,0,4,,,0,4,384,0
15,1,0:00:13.259300,13,0,,,,,,,0,0,4,1,0,0,4,1,0,0,4,1,0,,,0,0,14,1,0,,,0,0,4,0,0,,,0,0,726,0
15,1,0:00:14.402309,14,0,0.8,0.2857142857142857,0.22727272727272727,0.35714285714285715,0.8,0.2857142857142857,0,0,5,2,0,1,4,2,0,0,5,2,0,0.4,0.06896551724137931,0,0,11,9,0,0.25,0.07142857142857142,0,0,1,0,0,0.0,0.0,0,0,707,0
15,2,0:00:08.184802,0,0,,,,,,,0,0,9,0,0,0,9,0,0,0,9,0,0,,,0,0,15,0,0,,,0,0,7,8,0,,,0,0,216,9
15,2,0:00:08.732579,1,0,,,,,,,0,0,5,1,0,0,5,1,0,0,5,1,0,,,0,0,8,2,0,,,0,0,4,1,0,,,0,0,75,0
15,2,0:00:08.554138,2,0,,,,,,,0,0,6,1,0,0,6,1,0,0,6,1,0,,,0,0,21,2,0,,,0,0,14,1,0,,,0,0,473,0
15,2,0:00:08.512958,3,1,,,,,,,0,1,3,1,0,2,2,1,0,1,3,1,1,,,0,1,18,0,1,,,0,1,9,1,0,,,0,0,364,0
15,2,0:00:08.204486,4,0,,,,,,,0,0,5,1,0,0,5,1,0,0,5,1,0,,,0,0,27,1,0,,,0,0,18,0,0,,,0,0,914,0
15,2,0:00:08.272727,5,0,,,,,,,0,0,5,1,0,1,4,1,0,0,5,1,0,,,0,0,20,3,0,,,0,0,10,0,0,,,0,0,578,0
15,2,0:00:08.737480,6,1,,,,,,,0,1,7,0,0,1,7,0,0,1,7,0,1,,,0,1,35,0,1,,,0,1,17,2,0,,,0,0,1595,0
15,2,0:00:09.086868,7,0,,,,,,,0,0,5,1,0,2,3,1,0,0,5,1,0,,,0,0,24,3,0,,,0,0,8,0,0,,,0,0,1008,0
15,2,0:00:08.550610,8,1,,,,,,,0,1,7,1,0,2,6,1,0,1,7,1,1,,,0,1,25,1,0,,,0,0,12,0,0,,,0,0,1304,0
15,2,0:00:08.655595,9,1,,,,,,,1,0,5,2,1,2,3,2,1,0,5,2,1,,,1,0,12,6,1,,,1,0,5,0,0,,,0,0,1003,0
15,2,0:00:08.449356,10,0,,,,,,,0,0,11,2,1,2,9,1,0,0,11,2,0,,,0,0,26,3,0,,,0,0,6,0,0,,,0,0,1070,0
15,2,0:00:08.527423,11,0,,,,,,,0,0,9,1,0,0,9,1,0,0,9,1,0,,,0,0,27,2,0,,,0,0,5,0,0,,,0,0,991,0
15,2,0:00:08.350191,12,0,,,,,,,0,0,4,2,1,1,3,1,0,0,4,2,0,,,0,0,14,11,0,,,0,0,2,0,0,,,0,0,982,0
15,2,0:00:08.686668,13,1,,,,,,,0,1,5,2,0,2,4,2,0,1,5,2,1,,,0,1,17,3,1,,,0,1,2,0,0,,,0,0,680,0
15,2,0:00:08.265056,14,0,0.2,0.05555555555555555,0.15789473684210525,0.16666666666666666,0.2,0.05555555555555555,0,0,9,1,0,1,8,1,0,0,9,1,0,0.2,0.023255813953488372,0,0,15,5,0,0.25,0.07142857142857142,0,0,1,0,0,,0.0,0,0,743,0
15,3,0:00:08.488758,0,0,,,,,,,0,0,6,1,0,0,6,1,0,0,6,1,0,,,0,0,10,2,0,,,0,0,5,7,0,,,0,0,140,4
15,3,0:00:08.505906,1,1,,,,,,,0,1,5,2,0,2,4,2,0,1,5,2,1,,,0,1,10,1,1,,,0,1,4,2,0,,,0,0,119,0
15,3,0:00:08.480593,2,1,,,,,,,0,1,4,3,0,1,4,3,0,1,4,3,1,,,0,1,14,2,1,,,0,1,6,3,0,,,0,0,248,0
15,3,0:00:08.618590,3,0,,,,,,,0,0,3,1,0,0,3,1,0,0,3,1,0,,,0,0,15,0,0,,,0,0,4,1,0,,,0,0,155,0
15,3,0:00:08.572907,4,0,,,,,,,0,0,8,0,0,1,7,0,0,0,8,0,0,,,0,0,20,0,0,,,0,0,14,0,0,,,0,0,432,0
15,3,0:00:08.423163,5,0,,,,,,,0,0,7,0,0,1,6,0,0,0,7,0,0,,,0,0,26,0,0,,,0,0,14,0,0,,,0,0,684,0
15,3,0:00:08.326181,6,0,,,,,,,0,0,7,1,0,2,5,1,0,0,7,1,0,,,0,0,24,0,0,,,0,0,12,0,0,,,0,0,866,0
15,3,0:00:08.510346,7,1,,,,,,,0,1,5,2,0,3,3,2,0,1,5,2,1,,,0,1,29,0,1,,,0,1,14,0,0,,,0,0,1081,0
15,3,0:00:08.318662,8,0,,,,,,,0,0,4,2,0,2,2,2,0,0,4,2,0,,,0,0,27,1,0,,,0,0,10,0,0,,,0,0,848,0
15,3,0:00:08.285060,9,1,,,,,,,1,0,10,2,1,2,8,2,1,0,10,2,1,,,1,0,30,6,1,,,1,0,6,0,0,,,0,0,1032,0
15,3,0:00:08.410225,10,0,,,,,,,0,0,7,1,1,1,6,0,0,0,7,1,0,,,0,0,30,0,0,,,0,0,10,0,0,,,0,0,1012,0
15,3,0:00:08.541587,11,0,,,,,,,0,0,5,3,1,2,3,2,0,0,5,3,0,,,0,0,19,2,0,,,0,0,5,0,0,,,0,0,1083,0
15,3,0:00:08.490818,12,0,,,,,,,0,0,7,1,1,1,6,0,0,0,7,1,0,,,0,0,18,8,0,,,0,0,3,0,0,,,0,0,995,0
15,3,0:00:08.580232,13,0,,,,,,,0,0,3,1,0,0,3,1,0,0,3,1,0,,,0,0,20,1,0,,,0,0,7,0,0,,,0,0,937,0
15,3,0:00:08.834563,14,0,0.25,0.043478260869565216,0.16666666666666666,0.17391304347826086,0.25,0.043478260869565216,0,0,5,2,0,2,3,2,0,0,5,2,0,0.25,0.034482758620689655,0,0,14,5,0,0.25,0.07142857142857142,0,0,2,0,0,,0.0,0,0,528,0
15,4,0:00:08.588448,0,2,,,,,,,2,0,6,1,2,0,6,1,2,0,6,1,2,,,0,2,9,1,2,,,0,2,5,5,0,,,0,0,143,1
15,4,0:00:08.926555,1,0,,,,,,,0,0,2,2,1,0,2,1,0,0,2,2,0,,,0,0,9,1,0,,,0,0,1,5,0,,,0,0,84,0
15,4,0:00:08.493032,2,0,,,,,,,0,0,13,1,0,0,13,1,0,0,13,1,0,,,0,0,30,0,0,,,0,0,23,1,0,,,0,0,872,0
15,4,0:00:08.557677,3,0,,,,,,,0,0,7,0,0,1,6,0,0,0,7,0,0,,,0,0,18,0,0,,,0,0,12,1,0,,,0,0,325,0
15,4,0:00:08.594219,4,0,,,,,,,0,0,10,0,0,3,7,0,0,0,10,0,0,,,0,0,35,0,0,,,0,0,19,1,0,,,0,0,1450,0
15,4,0:00:08.708981,5,0,,,,,,,0,0,6,0,0,0,6,0,0,0,6,0,0,,,0,0,21,0,0,,,0,0,9,0,0,,,0,0,481,0
15,4,0:00:08.619623,6,0,,,,,,,0,0,4,0,0,0,4,0,0,0,4,0,0,,,0,0,23,0,0,,,0,0,11,0,0,,,0,0,909,0
15,4,0:00:08.535522,7,0,,,,,,,0,0,5,2,0,1,4,2,0,0,5,2,0,,,0,0,26,1,0,,,0,0,11,0,0,,,0,0,847,0
15,4,0:00:08.649719,8,1,,,,,,,0,1,6,1,0,3,4,1,0,1,6,1,1,,,0,1,21,0,1,,,0,1,6,0,0,,,0,0,881,0
15,4,0:00:08.567284,9,0,,,,,,,0,0,7,2,1,2,5,1,0,0,7,2,0,,,0,0,20,9,0,,,0,0,5,0,0,,,0,0,1651,0
15,4,0:00:08.450884,10,0,,,,,,,0,0,6,1,0,1,5,1,0,0,6,1,0,,,0,0,18,1,0,,,0,0,2,0,0,,,0,0,772,0
15,4,0:00:09.304493,11,0,,,,,,,0,0,8,0,0,2,6,0,0,0,8,0,0,,,0,0,23,0,0,,,0,0,2,0,0,,,0,0,800,0
15,4,0:00:08.542326,12,0,,,,,,,0,0,1,3,1,1,0,2,0,0,1,3,0,,,0,0,13,6,0,,,0,0,5,0,0,,,0,0,839,0
15,4,0:00:08.717490,13,1,,,,,,,1,0,7,1,1,2,5,1,1,0,7,1,1,,,0,1,16,1,1,,,0,1,2,0,0,,,0,0,715,0
15,4,0:00:08.515493,14,0,0.75,0.15789473684210525,0.2608695652173913,0.3157894736842105,0.75,0.15789473684210525,0,0,6,2,0,1,5,2,0,0,6,2,0,0.0,0.0,0,0,13,7,0,0.0,0.0,0,0,1,0,0,,0.0,0,0,601,0
15,5,0:00:08.841395,0,0,,,,,,,0,0,7,2,0,1,6,2,0,0,7,2,0,,,0,0,13,0,0,,,0,0,8,5,0,,,0,0,169,0
15,5,0:00:09.199081,1,1,,,,,,,0,1,4,0,0,1,4,0,0,1,4,0,1,,,0,1,10,0,1,,,0,1,1,6,0,,,0,0,104,1
15,5,0:00:09.205477,2,0,,,,,,,0,0,5,1,0,1,4,1,0,0,5,1,0,,,0,0,19,0,0,,,0,0,11,1,0,,,0,0,320,0
15,5,0:00:08.758024,3,0,,,,,,,0,0,6,1,0,1,5,1,0,0,6,1,0,,,0,0,25,1,0,,,0,0,14,1,0,,,0,0,667,0
15,5,0:00:08.500677,4,0,,,,,,,0,0,4,1,0,1,3,1,0,0,4,1,0,,,0,0,19,1,0,,,0,0,10,0,0,,,0,0,464,0
15,5,0:00:08.314040,5,0,,,,,,,0,0,8,1,0,1,7,1,0,0,8,1,0,,,0,0,30,0,0,,,0,0,17,0,0,,,0,0,1085,0
15,5,0:00:08.396176,6,1,,,,,,,0,1,11,0,0,2,10,0,0,1,11,0,1,,,0,1,28,0,1,,,0,1,16,0,0,,,0,0,1273,0
15,5,0:00:08.477342,7,2,,,,,,,1,1,4,0,1,2,3,0,1,1,4,0,2,,,0,2,22,0,2,,,1,1,10,0,0,,,0,0,800,0
15,5,0:00:08.676294,8,2,,,,,,,2,0,4,1,3,0,4,0,2,0,4,1,2,,,1,1,25,0,1,,,0,1,9,0,0,,,0,0,1476,0
15,5,0:00:08.690083,9,1,,,,,,,1,0,4,2,1,3,1,2,1,0,4,2,1,,,0,1,18,8,1,,,0,1,8,0,0,,,0,0,1370,0
15,5,0:00:09.374924,10,1,,,,,,,0,1,6,0,0,2,5,0,0,1,6,0,1,,,0,1,24,0,1,,,0,1,6,0,2,,,0,2,914,0
15,5,0:00:09.255941,11,0,,,,,,,0,0,4,0,0,0,4,0,0,0,4,0,0,,,0,0,14,0,0,,,0,0,2,0,0,,,0,0,636,0
15,5,0:00:09.395039,12,0,,,,,,,0,0,4,2,1,1,3,1,0,0,4,2,0,,,0,0,12,8,0,,,0,0,2,0,0,,,0,0,628,0
15,5,0:00:09.441473,13,1,,,,,,,0,1,6,1,0,1,6,1,0,1,6,1,1,,,0,1,18,0,0,,,0,0,0,0,0,,,0,0,812,0
15,5,0:00:07.645515,14,0,0.4444444444444444,0.2222222222222222,0.25,0.3333333333333333,0.4444444444444444,0.2222222222222222,0,0,3,2,0,1,2,2,0,0,3,2,0,0.1111111111111111,0.04,0,0,13,6,1,0.125,0.07142857142857142,0,1,2,0,10,0.0,0.0,0,10,672,0
15,6,0:00:06.172462,0,0,,,,,,,0,0,8,1,0,2,6,1,0,0,8,1,0,,,0,0,15,0,0,,,0,0,8,7,0,,,0,0,225,0
15,6,0:00:06.627233,1,0,,,,,,,0,0,7,1,0,1,6,1,0,0,7,1,0,,,0,0,15,0,0,,,0,0,7,4,0,,,0,0,209,0
15,6,0:00:06.142518,2,0,,,,,,,0,0,6,1,0,1,5,1,0,0,6,1,0,,,0,0,25,0,0,,,0,0,17,1,0,,,0,0,594,0
15,6,0:00:06.201412,3,1,,,,,,,0,1,10,1,0,4,7,1,0,1,10,1,1,,,0,1,33,0,1,,,0,1,23,0,0,,,0,0,1173,0
15,6,0:00:06.169498,4,1,,,,,,,0,1,5,0,0,1,5,0,0,1,5,0,1,,,0,1,26,0,1,,,0,1,14,1,0,,,0,0,893,0
15,6,0:00:09.509115,5,0,,,,,,,0,0,10,1,0,3,7,1,0,0,10,1,0,,,0,0,34,0,0,,,0,0,18,0,0,,,0,0,1476,0
15,6,0:00:09.572481,6,1,,,,,,,1,0,7,0,1,2,5,0,1,0,7,0,1,,,0,1,26,0,1,,,0,1,7,0,2,,,0,2,781,0
15,6,0:00:09.429370,7,1,,,,,,,1,0,8,1,1,1,7,1,1,0,8,1,1,,,0,1,23,0,0,,,0,0,5,0,0,,,0,0,783,0
15,6,0:00:09.938007,8,3,,,,,,,1,2,5,1,1,4,3,1,1,2,5,1,3,,,0,3,22,0,1,,,0,1,5,0,4,,,0,4,871,0
15,6,0:00:10.676121,9,0,,,,,,,0,0,5,1,0,1,4,1,0,0,5,1,0,,,0,0,17,6,3,,,0,3,4,0,0,,,0,0,1108,0
15,6,0:00:11.648198,10,1,,,,,,,1,0,4,0,1,0,4,0,1,0,4,0,1,,,0,1,15,0,0,,,0,0,2,0,0,,,0,0,790,0
15,6,0:00:11.353866,11,0,,,,,,,0,0,6,0,0,2,4,0,0,0,6,0,0,,,0,0,21,0,1,,,0,1,7,0,0,,,0,0,851,0
15,6,0:00:12.611748,12,0,,,,,,,0,0,5,1,1,1,4,0,0,0,5,1,0,,,0,0,9,6,0,,,0,0,1,0,0,,,0,0,601,0
15,6,0:00:13.793209,13,0,,,,,,,0,0,5,0,0,0,5,0,0,0,5,0,0,,,0,0,19,0,0,,,0,0,2,0,0,,,0,0,792,0
15,6,0:00:14.570386,14,1,0.4444444444444444,0.26666666666666666,0.1724137931034483,0.3333333333333333,0.4444444444444444,0.26666666666666666,0,1,6,2,0,1,6,2,0,1,6,2,1,0.0,0.0,0,1,14,5,0,0.0,0.0,0,0,1,0,2,0.0,,0,2,539,0
15,7,0:00:08.059349,0,0,,,,,,,0,0,9,1,1,2,7,0,0,0,9,1,0,,,0,0,15,0,0,,,0,0,8,7,0,,,0,0,224,1
15,7,0:00:08.390708,1,0,,,,,,,0,0,4,2,0,0,4,2,0,0,4,2,0,,,0,0,13,0,0,,,0,0,5,3,0,,,0,0,144,0
15,7,0:00:08.326055,2,0,,,,,,,0,0,2,1,0,0,2,1,0,0,2,1,0,,,0,0,24,0,0,,,0,0,13,3,0,,,0,0,528,0
15,7,0:00:08.253222,3,0,,,,,,,0,0,4,0,0,1,3,0,0,0,4,0,0,,,0,0,20,0,0,,,0,0,7,0,0,,,0,0,289,0
15,7,0:00:08.359791,4,0,,,,,,,0,0,7,0,0,1,6,0,0,0,7,0,0,,,0,0,32,0,0,,,0,0,22,0,0,,,0,0,1268,0
15,7,0:00:08.296848,5,0,,,,,,,0,0,6,2,0,1,5,2,0,0,6,2,0,,,0,0,28,0,0,,,0,0,13,0,0,,,0,0,887,0
15,7,0:00:08.652870,6,0,,,,,,,0,0,9,2,1,1,8,1,0,0,9,2,0,,,0,0,31,1,0,,,0,0,15,0,0,,,0,0,1149,0
15,7,0:00:08.833207,7,2,,,,,,,0,2,7,2,0,3,6,2,0,2,7,2,2,,,0,2,31,1,2,,,0,2,10,0,0,,,0,0,1301,0
15,7,0:00:08.603883,8,0,,,,,,,0,0,6,0,0,0,6,0,0,0,6,0,0,,,0,0,24,0,0,,,0,0,7,0,0,,,0,0,1059,0
15,7,0:00:08.663102,9,1,,,,,,,0,1,4,2,0,2,3,2,0,1,4,2,1,,,0,1,14,7,1,,,0,1,7,0,0,,,0,0,881,0
15,7,0:00:08.809520,10,1,,,,,,,0,1,7,2,1,1,7,1,0,1,7,2,1,,,0,1,27,1,1,,,0,1,1,0,0,,,0,0,1071,0
15,7,0:00:08.945842,11,0,,,,,,,0,0,8,2,0,2,6,2,0,0,8,2,0,,,0,0,17,1,0,,,0,0,2,0,0,,,0,0,582,0
15,7,0:00:09.732106,12,2,,,,,,,1,1,6,1,2,1,6,0,1,1,6,1,2,,,0,2,13,7,2,,,0,2,3,0,6,,,0,6,799,0
15,7,0:00:09.569455,13,1,,,,,,,0,1,6,0,0,2,5,0,0,1,6,0,1,,,0,1,24,0,0,,,0,0,4,0,0,,,0,0,744,0
15,7,0:00:09.488969,14,1,0.125,0.05,0.21739130434782608,0.25,0.125,0.05,0,1,3,2,0,1,3,2,0,1,3,2,1,0.0,0.0,0,1,8,6,0,0.0,0.0,0,0,3,0,0,0.0,0.0,0,0,453,0
15,8,0:00:08.573853,0,0,,,,,,,0,0,9,2,0,1,8,2,0,0,9,2,0,,,0,0,16,1,0,,,0,0,9,8,0,,,0,0,288,1
15,8,0:00:08.586669,1,0,,,,,,,0,0,6,0,0,0,6,0,0,0,6,0,0,,,0,0,11,0,0,,,0,0,5,2,0,,,0,0,102,3
15,8,0:00:08.482408,2,0,,,,,,,0,0,8,2,0,0,8,2,0,0,8,2,0,,,0,0,24,1,0,,,0,0,13,3,0,,,0,0,574,0
15,8,0:00:08.555975,3,0,,,,,,,0,0,7,0,0,2,5,0,0,0,7,0,0,,,0,0,31,0,0,,,0,0,17,0,0,,,0,0,907,0
15,8,0:00:08.750120,4,2,,,,,,,2,0,3,1,2,0,3,1,2,0,3,1,3,,,2,1,29,0,3,,,2,1,16,0,2,,,2,0,909,0
15,8,0:00:08.520483,5,0,,,,,,,0,0,9,0,0,0,9,0,0,0,9,0,0,,,0,0,30,0,0,,,0,0,12,0,0,,,0,0,824,0
15,8,0:00:08.698790,6,1,,,,,,,0,1,10,1,0,5,6,1,0,1,10,1,1,,,0,1,31,1,0,,,0,0,11,0,0,,,0,0,1227,0
15,8,0:00:08.735393,7,1,,,,,,,0,1,8,1,1,2,7,0,0,1,8,1,1,,,0,1,30,0,1,,,0,1,12,0,0,,,0,0,1168,0
15,8,0:00:08.828894,8,0,,,,,,,0,0,7,0,0,0,7,0,0,0,7,0,0,,,0,0,23,0,1,,,0,1,5,0,0,,,0,0,789,0
15,8,0:00:08.993892,9,1,,,,,,,0,1,3,1,0,2,2,1,0,1,3,1,1,,,0,1,13,9,0,,,0,0,6,0,0,,,0,0,926,0
15,8,0:00:09.248744,10,0,,,,,,,0,0,9,0,0,0,9,0,0,0,9,0,0,,,0,0,23,0,1,,,0,1,4,0,0,,,0,0,882,0
15,8,0:00:09.370086,11,0,,,,,,,0,0,5,1,0,0,5,1,0,0,5,1,0,,,0,0,19,1,0,,,0,0,2,0,0,,,0,0,560,0
15,8,0:00:09.415398,12,1,,,,,,,0,1,1,2,2,1,1,0,0,1,1,2,1,,,0,1,5,6,0,,,0,0,0,0,0,,,0,0,468,0
15,8,0:00:10.158051,13,1,,,,,,,0,1,3,0,0,1,3,0,0,1,3,0,1,,,0,1,10,0,1,,,0,1,3,0,2,,,0,2,785,0
15,8,0:00:10.313615,14,1,0.375,0.2,0.2727272727272727,0.4,0.375,0.2,1,0,4,1,1,2,2,1,1,0,4,1,1,0.3333333333333333,0.125,1,0,8,2,1,0.25,0.13333333333333333,0,1,1,0,0,0.5,0.3333333333333333,0,0,471,0
15,9,0:00:08.904950,0,0,,,,,,,0,0,2,2,0,0,2,2,0,0,2,2,0,,,0,0,10,2,0,,,0,0,2,10,0,,,0,0,140,4
15,9,0:00:08.746118,1,0,,,,,,,0,0,11,2,0,1,10,2,0,0,11,2,0,,,0,0,18,0,0,,,0,0,11,1,0,,,0,0,285,3
15,9,0:00:08.605796,2,0,,,,,,,0,0,7,2,0,1,6,2,0,0,7,2,0,,,0,0,19,0,0,,,0,0,5,1,0,,,0,0,230,2
15,9,0:00:08.480147,3,0,,,,,,,0,0,11,1,0,1,10,1,0,0,11,1,0,,,0,0,21,0,0,,,0,0,14,1,0,,,0,0,407,0
15,9,0:00:08.488390,4,0,,,,,,,0,0,8,2,0,1,7,2,0,0,8,2,0,,,0,0,21,0,0,,,0,0,13,0,0,,,0,0,403,0
15,9,0:00:08.656974,5,0,,,,,,,0,0,6,0,0,3,3,0,0,0,6,0,0,,,0,0,27,0,0,,,0,0,13,0,0,,,0,0,699,0
15,9,0:00:08.795346,6,1,,,,,,,0,1,3,1,1,1,3,0,0,1,3,1,1,,,0,1,25,1,1,,,0,1,10,0,0,,,0,0,828,0
15,9,0:00:08.442265,7,0,,,,,,,0,0,7,2,0,2,5,2,0,0,7,2,0,,,0,0,29,2,0,,,0,0,14,0,0,,,0,0,1138,0
15,9,0:00:08.382868,8,0,,,,,,,0,0,3,3,0,0,3,3,0,0,3,3,0,,,0,0,27,1,0,,,0,0,13,0,0,,,0,0,1105,0
15,9,0:00:08.586927,9,0,,,,,,,0,0,5,2,0,1,4,2,0,0,5,2,0,,,0,0,16,4,0,,,0,0,6,0,0,,,0,0,694,0
15,9,0:00:08.551956,10,0,,,,,,,0,0,8,1,0,3,5,1,0,0,8,1,0,,,0,0,31,0,0,,,0,0,7,0,0,,,0,0,1617,0
15,9,0:00:08.223856,11,0,,,,,,,0,0,6,2,0,0,6,2,0,0,6,2,0,,,0,0,27,2,0,,,0,0,10,0,0,,,0,0,1774,0
15,9,0:00:08.447121,12,0,,,,,,,0,0,8,2,1,1,7,1,0,0,8,2,0,,,0,0,15,5,0,,,0,0,0,0,0,,,0,0,844,0
15,9,0:00:08.628245,13,1,,,,,,,1,0,14,1,1,2,12,1,1,0,14,1,1,,,0,1,26,0,1,,,0,1,2,0,0,,,0,0,910,0
15,9,0:00:09.477526,14,9,0.36363636363636365,0.13793103448275862,0.19230769230769232,0.17857142857142858,0.5,0.10714285714285714,3,6,7,2,2,4,5,2,2,2,7,2,4,0.16666666666666666,0.041666666666666664,1,3,14,6,4,0.16666666666666666,0.07142857142857142,1,3,0,0,2,0.0,0.0,0,2,962,0
15,10,0:00:08.616320,0,2,,,,,,,0,2,5,2,1,4,3,1,0,2,5,2,2,,,0,2,12,1,2,,,0,2,5,8,0,,,0,0,224,1
15,10,0:00:08.555352,1,1,,,,,,,1,0,3,1,2,0,3,0,1,0,3,1,1,,,0,1,10,0,1,,,0,1,3,3,0,,,0,0,105,0
15,10,0:00:08.410927,2,0,,,,,,,0,0,7,1,0,1,6,1,0,0,7,1,0,,,0,0,19,0,0,,,0,0,10,2,0,,,0,0,316,0
15,10,0:00:08.479137,3,0,,,,,,,0,0,13,1,0,3,10,1,0,0,13,1,0,,,0,0,32,0,0,,,0,0,21,0,0,,,0,0,1011,0
15,10,0:00:08.661008,4,2,,,,,,,0,2,4,2,0,2,4,2,0,2,4,2,2,,,0,2,13,1,2,,,0,2,9,0,0,,,0,0,363,0
15,10,0:00:08.488129,5,0,,,,,,,0,0,6,0,0,0,6,0,0,0,6,0,0,,,0,0,24,0,0,,,0,0,13,0,0,,,0,0,855,0
15,10,0:00:08.615107,6,0,,,,,,,0,0,5,0,0,0,5,0,0,0,5,0,0,,,0,0,33,0,0,,,0,0,19,0,0,,,0,0,1463,0
15,10,0:00:08.977652,7,1,,,,,,,0,1,9,0,0,5,5,0,0,1,9,0,1,,,0,1,25,0,1,,,0,1,9,0,0,,,0,0,982,0
15,10,0:00:08.683969,8,0,,,,,,,0,0,6,0,0,0,6,0,0,0,6,0,0,,,0,0,27,0,0,,,0,0,7,0,0,,,0,0,979,0
15,10,0:00:08.507255,9,0,,,,,,,0,0,4,1,0,1,3,1,0,0,4,1,0,,,0,0,19,6,0,,,0,0,4,0,0,,,0,0,1244,0
15,10,0:00:08.448901,10,0,,,,,,,0,0,5,2,0,1,4,2,0,0,5,2,0,,,0,0,21,0,0,,,0,0,3,0,0,,,0,0,675,0
15,10,0:00:08.761732,11,0,,,,,,,0,0,4,2,1,0,4,1,0,0,4,2,0,,,0,0,19,1,0,,,0,0,3,0,0,,,0,0,683,0
15,10,0:00:09.488837,12,1,,,,,,,0,1,5,2,1,2,4,1,0,1,5,2,1,,,0,1,12,3,1,,,0,1,3,0,0,,,0,0,803,0
15,10,0:00:09.090011,13,1,,,,,,,1,0,7,1,2,2,5,0,1,0,7,1,1,,,0,1,17,0,1,,,0,1,0,0,0,,,0,0,604,0
15,10,0:00:09.398828,14,1,0.2222222222222222,0.1111111111111111,0.21875,0.3888888888888889,0.2222222222222222,0.1111111111111111,0,1,8,1,0,4,5,1,0,1,8,1,1,0.0,0.0,0,1,11,6,1,0.0,0.0,0,1,1,0,0,,0.0,0,0,697,0
